"region","year","cpo","pit","numerical_failure"
"부산시수영구",2024,0.180743110823412,0.772300663297188,0
"부산시사상구",2020,0.130052731111014,0.460245576459526,0
"부산시사상구",2021,0.0843794055658574,0.264181743134751,0
"부산시사상구",2022,0.134487237041999,0.830372182451885,0
"부산시사상구",2023,0.13614109010598,0.824001374528381,0
"부산시사상구",2024,0.22306021031313,0.339052006790022,0
"부산시기장군",2020,0.169317673460506,0.439889747255451,0
"부산시기장군",2021,0.0599885690313392,0.113077463920683,0
"부산시기장군",2022,0.0585829291115311,0.949635620170894,0
"부산시기장군",2023,0.100930999735056,0.906999591910344,0
"부산시기장군",2024,0.152893815374196,0.86053994140386,0
"대구시중구",2020,0.227675208020212,0.52382474843699,0
"대구시중구",2021,0.161475652012369,0.606601968483434,0
"대구시중구",2022,0.327069585532722,0.591802179239869,0
"대구시중구",2023,0.121576787112548,0.916341332643913,0
"대구시중구",2024,0.247293350960034,0.247293350960034,0
"대구시동구",2020,0.0868222454152044,0.424542987034721,0
"대구시동구",2021,0.0569583829684678,0.343167972933128,0
"대구시동구",2022,0.105228949057795,0.730723559495744,0
"대구시동구",2023,0.124569098460333,0.632504254210727,0
"대구시동구",2024,0.150807968828406,0.466274530985692,0
"대구시서구",2020,0.037065417441831,0.923850552959608,0
"대구시서구",2021,0.0267713491476402,0.0519810604105024,0
"대구시서구",2022,0.101306770310205,0.867334597145594,0
"대구시서구",2023,0.190618018208249,0.587704273954778,0
"대구시서구",2024,0.19025219900071,0.706468203035707,0
"대구시남구",2020,0.0579730103222206,0.881473176612382,0
"대구시남구",2021,0.0484529776475467,0.114988169873155,0
"대구시남구",2022,0.191760478768687,0.600229030059352,0
"대구시남구",2023,0.00953263183558331,0.992556753835023,0
"대구시남구",2024,0.105224182947348,0.105224182947348,0
"대구시북구",2020,0.0488472195165938,0.173823162635524,0
"대구시북구",2021,0.0233775225414482,0.0871013549595285,0
"대구시북구",2022,0.0257703298658109,0.95169877941498,0
"대구시북구",2023,0.0404075419649433,0.915667824634134,0
"대구시북구",2024,0.124234064626518,0.641728825125591,0
"대구시수성구",2020,0.0592723567022538,0.337189190964657,0
"대구시수성구",2021,0.0010664086166808,0.00201532209341356,0
"대구시수성구",2022,0.0232705289050675,0.948763928051188,0
"대구시수성구",2023,0.00287263074725185,0.995172514417814,0
"대구시수성구",2024,0.0346177876166334,0.934159125141996,0
"대구시달서구",2020,0.0520124749259317,0.545541130609723,0
"대구시달서구",2021,0.0139369768726576,0.0623077399809434,0
"대구시달서구",2022,0.0363387515539466,0.900001540026064,0
"대구시달서구",2023,0.0851138121679018,0.6491180229352,0
"대구시달서구",2024,0.072515846415812,0.78889882874428,0
"대구시달성군",2020,0.105614047915349,0.309929404242903,0
"대구시달성군",2021,0.0715627163091592,0.262657910688757,0
"대구시달성군",2022,0.135750002824187,0.723140315536257,0
"대구시달성군",2023,0.163727627005526,0.637087050331432,0
"대구시달성군",2024,0.0285796978907517,0.973590226255667,0
"인천시중구",2020,0.0479460294423605,0.752146043458329,0
"인천시중구",2021,0.00374986682197382,0.976688709482075,0
"인천시중구",2022,0.084502485990091,0.302804021130775,0
"인천시중구",2023,0.0910039037652682,0.152008082218406,0
"인천시중구",2024,0.107273483225835,0.184126033875107,0
"인천시동구",2020,0.107932897999529,0.524836770366051,0
"인천시동구",2021,0.0223661246691124,0.926657024364042,0
"인천시동구",2022,0.157616907506492,0.2977999879208,0
"인천시동구",2023,0.236316874373937,0.57932775043424,0
"인천시동구",2024,0.286464618203507,0.474689394700173,0
"인천시남동구",2020,0.00517362890710832,0.929413634964884,0
"인천시남동구",2021,0.0121519474028614,0.562660074137687,0
"인천시남동구",2022,0.0331191380621192,0.255930080910509,0
"인천시남동구",2023,0.0624111438528414,0.471044434432889,0
"인천시남동구",2024,0.0627960195455689,0.645939650259803,0
"인천시연수구",2020,0.0104535292967064,0.887711000790499,0
"인천시연수구",2021,0.00788253639493657,0.850422475499511,0
"인천시연수구",2022,0.0320502575035437,0.146865186729825,0
"인천시연수구",2023,0.0728166139124114,0.395354990153958,0
"인천시연수구",2024,0.0761428453705846,0.290732749732261,0
"인천시남구",2020,0.0151077338904644,0.802122125469414,0
"인천시남구",2021,0.0148414145214977,0.597516005308789,0
"인천시남구",2022,0.043691053769775,0.295351456110626,0
"인천시남구",2023,0.0732490023082668,0.346143282888119,0
"인천시남구",2024,0.0563226437327818,0.781021607934609,0
"인천시부평구",2020,0.0174677160991908,0.769939012926652,0
"인천시부평구",2021,0.0176127018072603,0.382763660945265,0
"인천시부평구",2022,0.0427253137455054,0.267458653401106,0
"인천시부평구",2023,0.0353567970012676,0.0873363133294583,0
"인천시부평구",2024,0.0767806137819099,0.258341534614717,0
"인천시계양구",2020,0.0360787507305941,0.434073241787095,0
"인천시계양구",2021,0.0105033090506903,0.869175933170694,0
"인천시계양구",2022,0.0659268456392667,0.488857879029262,0
"인천시계양구",2023,0.0969319212306606,0.319670754872289,0
"인천시계양구",2024,0.108641255867037,0.323866066867337,0
"인천시서구",2020,0.00640132566005335,0.902879255233005,0
"인천시서구",2021,0.0108397744595405,0.609714711108024,0
"인천시서구",2022,0.0311044328631346,0.275251286791153,0
"인천시서구",2023,0.0199434448848055,0.0581967171667907,0
"인천시서구",2024,0.0609099874474046,0.390416111172734,0
"인천시강화군",2020,0.0602936008824591,0.767653843117255,0
"인천시강화군",2021,0.058402563847742,0.423330023382668,0
"인천시강화군",2022,0.0999677969149142,0.210042894704339,0
"인천시강화군",2023,0.189634483470468,0.648195045449549,0
"인천시강화군",2024,0.184152305012182,0.733398552863892,0
"광주시동구",2020,0.137252323204116,0.658921296068583,0
"광주시동구",2021,0.110709339240934,0.431351050468046,0
"광주시동구",2022,0.185190040703758,0.27143556084072,0
"광주시동구",2023,0.195583388391438,0.289560956815092,0
"광주시동구",2024,0.243274422405694,0.67425909127306,0
"광주시서구",2020,0.0434318777146057,0.790006148727122,0
"광주시서구",2021,0.0406253945582414,0.252884864167843,0
"광주시서구",2022,0.100118254789778,0.653596335094609,0
"광주시서구",2023,0.109529812386769,0.516390594543973,0
"광주시서구",2024,0.106419463481246,0.713126652953452,0
"광주시남구",2020,0.0904664881703188,0.489189295666803,0
"광주시남구",2021,0.0555872446349421,0.624085005325357,0
"광주시남구",2022,0.0609576678008175,0.8954391294707,0
"광주시남구",2023,0.107283636059913,0.184137377019612,0
"광주시남구",2024,0.0935300616622084,0.125733227392079,0
"광주시북구",2020,0.0411800205260821,0.70550758012437,0
"광주시북구",2021,0.00876766922476817,0.929943003996082,0
"광주시북구",2022,0.045541735889965,0.855827091508783,0
"광주시북구",2023,0.0492989577921788,0.115449229867295,0
"광주시북구",2024,0.100214375412338,0.400452760875554,0
"광주시광산구",2020,0.0475498001693987,0.422243431370805,0
"광주시광산구",2021,0.00645437783569515,0.947444044891091,0
"광주시광산구",2022,0.0643388001380764,0.738368549190921,0
"광주시광산구",2023,0.093876582752839,0.419932211024167,0
"광주시광산구",2024,0.0713691288798795,0.158235214683261,0
"대전시동구",2020,0.0422492426803961,0.714509581277398,0
"대전시동구",2021,0.00849149606053373,0.9403176714294,0
"대전시동구",2022,0.0968406552510868,0.4504078685773,0
"대전시동구",2023,0.0205547680785278,0.029913461584931,0
"대전시동구",2024,0.113902215725001,0.348940105998042,0
"대전시중구",2020,0.0409146990854775,0.657638855994019,0
"대전시중구",2021,0.0274696982998849,0.602483673661186,0
"대전시중구",2022,0.0806959109822111,0.552299045501123,0
"대전시중구",2023,0.0811915908584862,0.28204306750558,0
"대전시중구",2024,0.101359646784535,0.540935028526822,0
"대전시서구",2020,0.0222362033789316,0.73060183208748,0
"대전시서구",2021,0.0201903893110799,0.381864036949662,0
"대전시서구",2022,0.0559735586210314,0.362303479730592,0
"대전시서구",2023,0.0349773079782942,0.0948784524438605,0
"대전시서구",2024,0.0117068108715689,0.968031018180621,0
"대전시유성구",2020,0.0404343901174765,0.456873375156206,0
"대전시유성구",2021,0.0252127029849808,0.285311046549273,0
"대전시유성구",2022,0.0528426331919808,0.190697808512738,0
"대전시유성구",2023,0.0689228322559131,0.279292339100014,0
"대전시유성구",2024,0.0827696154052671,0.331843887036835,0
"대전시대덕구",2020,0.0169547909663967,0.928552939458776,0
"대전시대덕구",2021,0.0376130649283496,0.350781229953929,0
"대전시대덕구",2022,0.0583535987201294,0.125098806836439,0
"대전시대덕구",2023,0.0827888559824874,0.764993307203777,0
"대전시대덕구",2024,0.12513233246075,0.61522381940713,0
"울산시중구",2020,0.045016533574141,0.894027145929213,0
"울산시중구",2021,0.035912175429313,0.0907707405845837,0
"울산시중구",2022,0.126514244143977,0.767920781859539,0
"울산시중구",2023,0.125879531720569,0.769673932943207,0
"울산시중구",2024,0.102096082476178,0.862132454085102,0
"울산시남구",2020,0.0914341230372357,0.349403593053681,0
"울산시남구",2021,0.0281482696853824,0.0747152371699911,0
"울산시남구",2022,0.156249669073142,0.521043507779853,0
"울산시남구",2023,0.160530797096539,0.39793078411251,0
"울산시남구",2024,0.0373676812532507,0.959397936605421,0
"울산시동구",2020,0.147285650096422,0.474967492444635,0
"울산시동구",2021,0.0968511791739441,0.59605965453804,0
"울산시동구",2022,0.230446234835732,0.553867092562173,0
"울산시동구",2023,0.0561177978708,0.95094465160183,0
"울산시동구",2024,0.11538988275666,0.11538988275666,0
"울산시북구",2020,0.0807597665118372,0.815532157445766,0
"울산시북구",2021,0.0174274716589831,0.0288544877213546,0
"울산시북구",2022,0.190542369686855,0.574393927586138,0
"울산시북구",2023,0.0530120001573495,0.944616724500686,0
"울산시북구",2024,0.0714998833171474,0.930616768296397,0
"울산시울주군",2020,0.137968434146299,0.683688210693134,0
"울산시울주군",2021,0.0338614760634967,0.051090815768295,0
"울산시울주군",2022,0.185442730618839,0.752958122540529,0
"울산시울주군",2023,0.024871637306535,0.982262295694648,0
"울산시울주군",2024,0.244609012380915,0.666423705372612,0
"세종시세종시",2020,0.0314017382978119,0.247153316156806,0
"세종시세종시",2021,0.00472987236290146,0.928387977171977,0
"경기도의정부시",2020,0.0234871067366387,0.370264289674709,0
"경기도의정부시",2021,0.00217162767302978,0.965543630370923,0
"경기도의정부시",2022,0.04115610933867,0.287607145106897,0
"경기도의정부시",2023,0.0348971041619037,0.0775077451608582,0
"경기도의정부시",2024,0.0734947837224287,0.735262682908596,0
"경기도광명시",2020,0.0446479752257181,0.404302660186171,0
"경기도광명시",2021,0.00982624406923923,0.904507533940031,0
"경기도광명시",2022,0.0553116749263517,0.166390456874019,0
"경기도광명시",2023,0.0743283777497592,0.14314205840937,0
"경기도광명시",2024,0.13043147664565,0.35664764607339,0
"경기도평택시",2020,0.0170273204085292,0.257786373130343,0
"경기도평택시",2021,0.0119332556834512,0.50039156664633,0
"경기도평택시",2022,0.0287730733217943,0.640310284770723,0
"경기도평택시",2023,0.0241206219293519,0.887565330620809,0
"경기도평택시",2024,0.0258958842677652,0.896449938197306,0
"경기도동두천시",2020,0.0828898968700427,0.653381474349934,0
"경기도동두천시",2021,0.0136421611199749,0.940041094880149,0
"경기도동두천시",2022,0.00839421550274634,0.00839421550274633,0
"경기도동두천시",2023,0.14574365271769,0.205623131240391,0
"경기도동두천시",2024,0.0128406091246943,0.990932038768742,0
"경기도과천시",2020,0.191494627681696,0.602276932017694,0
"경기도과천시",2021,0.0664085153384044,0.781131768021806,0
"경기도과천시",2022,0.0808906660770499,0.938240625186377,0
"경기도과천시",2023,0.24370863322804,0.379665519015454,0
"경기도과천시",2024,0.138818582096265,0.889668416728165,0
"경기도구리시",2020,0.0562429413547448,0.414400740389625,0
"경기도구리시",2021,0.00083069731526214,0.995352820898481,0
"경기도구리시",2022,0.0260071745175269,0.0440996781224365,0
"경기도구리시",2023,0.0416080564934164,0.0530282927782471,0
"경기도구리시",2024,0.108794157633751,0.791783257734113,0
"경기도남양주시",2020,0.0148006094092281,0.413501289777913,0
"경기도남양주시",2021,0.00137197914937153,0.962520491013628,0
"경기도남양주시",2022,0.015434451040167,0.113072353865905,0
"경기도남양주시",2023,0.0509817742273517,0.560698857773365,0
"경기도남양주시",2024,0.00384490037363287,0.98110431898672,0
"경기도오산시",2020,0.0199099001814944,0.102813203701549,0
"경기도오산시",2021,0.0222746706297133,0.322968038325996,0
"경기도오산시",2022,0.0550978997528443,0.633446716454894,0
"경기도오산시",2023,0.00546327541408557,0.989114780834161,0
"경기도오산시",2024,0.100240980275724,0.634050403222784,0
"경기도시흥시",2020,0.0174088338723967,0.647176973989633,0
"경기도시흥시",2021,0.00830919476175962,0.78538638313663,0
"경기도시흥시",2022,0.0212498503099273,0.806995645815114,0
"경기도시흥시",2023,0.0420946614318134,0.746574358046991,0
"경기도시흥시",2024,0.00934372050336221,0.0181787087486664,0
"경기도군포시",2020,0.0282470255244459,0.727922891232138,0
"경기도군포시",2021,0.0256624412923215,0.489635199401062,0
"경기도군포시",2022,0.0577107604052815,0.66168567397462,0
"경기도군포시",2023,0.100354337523337,0.521349466909097,0
"경기도군포시",2024,0.0664237507438397,0.825685385609928,0
"경기도의왕시",2020,0.0283169691184394,0.87846943954021,0
"경기도의왕시",2021,0.0430483472431744,0.55881122313721,0
"경기도의왕시",2022,0.0105204662567747,0.0127755235721587,0
"경기도의왕시",2023,0.151449903398671,0.357352656625022,0
"경기도의왕시",2024,0.100230201674496,0.135271955759626,0
"경기도하남시",2020,0.0390527954023078,0.620655537920205,0
"경기도하남시",2021,0.0271709559560071,0.500642852126187,0
"경기도하남시",2022,0.0726360200322604,0.393086165441531,0
"경기도하남시",2023,0.076530241275272,0.807192722379786,0
"경기도하남시",2024,0.122689980639421,0.323974380020875,0
"경기도파주시",2020,0.0186924636243984,0.444578759921968,0
"경기도파주시",2021,0.00539383250300335,0.871440576291692,0
"경기도파주시",2022,0.00723863836141096,0.0278513885469231,0
"경기도파주시",2023,0.0303280484591975,0.8646224816865,0
"경기도파주시",2024,0.0508513210490099,0.741572792503769,0
"경기도이천시",2020,0.039267171615206,0.621267308703284,0
"경기도이천시",2021,0.0184122610695439,0.821929513986929,0
"경기도이천시",2022,0.0811836918942731,0.321846322349864,0
"경기도이천시",2023,0.138750506300399,0.55146750756348,0
"경기도이천시",2024,0.141456254435241,0.324342971938268,0
"경기도안성시",2020,0.0355701146232027,0.218072609979609,0
"경기도안성시",2021,0.0152467086358187,0.810255988392367,0
"경기도안성시",2022,0.0553509324634596,0.757738926467464,0
"경기도안성시",2023,0.0505226710892504,0.211854539818867,0
"경기도안성시",2024,0.0419211965622493,0.816278598445901,0
"경기도김포시",2020,0.0150732382229337,0.21577430904077,0
"경기도김포시",2021,0.0112691058183116,0.28363727109292,0
"경기도김포시",2022,0.0324790832006653,0.490157465007466,0
"경기도김포시",2023,0.0107913913040416,0.960388289569621,0
"경기도김포시",2024,0.00112532895489447,0.996670417664673,0
"경기도화성시",2020,0.0093536637885678,0.175872426508586,0
"경기도화성시",2021,0.00841479478488743,0.58256276334255,0
"경기도화성시",2022,0.0152374372608727,0.775088936805715,0
"경기도화성시",2023,0.0233446186393265,0.822049619719446,0
"경기도화성시",2024,0.0342759847900483,0.159789626515346,0
"경기도광주시",2020,0.0223465140430357,0.739078226973355,0
"경기도광주시",2021,0.0135800848235822,0.775869322479945,0
"경기도광주시",2022,0.0310801937456976,0.121436662420416,0
"경기도광주시",2023,0.0561167710610838,0.810308016194601,0
"경기도광주시",2024,0.0884260398472209,0.27746653801115,0
"경기도양주시",2020,0.0337202773947709,0.296928718801051,0
"경기도양주시",2021,0.0176832116851298,0.698912140427209,0
